model,year,price,mileage,tax,mpg,engineSize,transmission_Automatic,transmission_Manual,transmission_Semi-Auto,fuelType_Diesel,fuelType_Hybrid,fuelType_Petrol,state_New,state_Used
1,2020,32500,3007.0,145,34.5,5,0,0,1,0,0,1,0,1
1,2019,18400,8433.0,145,51.4,3,0,1,0,1,0,0,0,1
4,2016,17300,24421.0,30,61.4,5,1,0,0,1,0,0,0,1
1,2015,10249,54735.0,0,83.1,3,0,1,0,1,0,0,0,1
0,2019,18750,4500.0,145,48.7,0,0,1,0,0,0,1,0,1
3,2020,31000,0.0,145,37.2,5,0,1,0,0,0,1,1,0
2,2019,23750,5286.0,145,38.7,5,0,1,0,0,0,1,0,1
1,2016,12500,36385.0,125,53.3,1,0,1,0,0,0,1,0,1
1,2019,23990,9499.0,145,41.5,2,0,0,1,0,0,1,0,1
5,2018,20000,12167.0,150,50.4,1,0,1,0,0,0,1,0,1
5,2018,22990,8057.0,150,49.6,1,0,1,0,0,0,1,0,1
6,2019,26000,0.0,145,42.8,5,0,1,0,1,0,0,1,0
5,2017,19991,19001.0,150,57.7,5,0,0,1,1,0,0,0,1
4,2016,18998,43565.0,125,58.9,5,0,0,1,1,0,0,0,1
0,2019,19700,9614.0,145,47.9,0,0,0,1,0,0,1,0,1
1,2017,12985,26450.0,20,70.6,3,0,1,0,1,0,0,0,1
2,2016,11500,56235.0,0,74.3,5,0,1,0,1,0,0,0,1
1,2019,21490,6874.0,145,42.2,2,0,0,1,0,0,1,0,1
3,2014,12020,23550.0,145,49.6,4,0,1,0,0,0,1,0,1
6,2016,16995,61260.0,160,50.4,5,0,0,1,1,0,0,0,1
0,2016,11995,12000.0,0,67.3,0,0,1,0,0,0,1,0,1
0,2013,7783,62331.0,125,52.3,1,0,1,0,0,0,1,0,1
4,2019,29995,4985.0,145,50.4,5,1,0,0,1,0,0,0,1
2,2017,13298,57464.0,0,74.3,5,0,1,0,1,0,0,0,1
0,2019,19995,5750.0,145,51.4,0,0,1,0,0,0,1,0,1
6,2017,19242,19416.0,145,47.9,1,0,0,1,0,0,1,0,1
7,2015,21995,38778.0,235,44.1,6,0,0,1,1,0,0,0,1
1,2019,28750,0.0,145,38.2,5,1,0,0,0,0,1,1,0
2,2019,29920,5664.0,145,35.8,5,0,0,1,0,0,1,0,1
2,2019,45990,5000.0,145,39.2,6,1,0,0,1,0,0,0,1
2,2016,18990,64049.0,150,56.5,5,0,0,1,1,0,0,0,1
0,2016,13671,39356.0,30,55.4,1,0,1,0,0,0,1,0,1
0,2017,12000,29264.0,150,76.3,3,0,1,0,1,0,0,0,1
1,2015,15995,18939.0,20,68.9,5,0,1,0,1,0,0,0,1
3,2019,26450,4750.0,145,39.8,5,0,0,1,0,0,1,0,1
3,2015,18995,37056.0,160,53.3,5,0,1,0,1,0,0,0,1
4,2015,11995,37300.0,30,65.7,5,0,1,0,1,0,0,0,1
1,2016,11477,28000.0,0,83.1,3,0,1,0,1,0,0,0,1
2,2019,23500,5500.0,145,40.4,5,0,1,0,0,0,1,0,1
2,2017,18500,25782.0,145,72.4,5,1,0,0,1,0,0,0,1
6,2015,11500,79070.0,145,56.5,5,0,1,0,1,0,0,0,1
1,2017,19082,6931.0,145,65.7,5,0,1,0,1,0,0,0,1
2,2017,20995,51204.0,145,56.5,5,0,0,1,1,0,0,0,1
1,2017,13977,57000.0,145,72.4,3,0,0,1,1,0,0,0,1
2,2019,23995,0.0,145,38.7,5,0,0,1,0,0,1,1,0
6,2019,25750,4750.0,145,40.9,2,0,1,0,0,0,1,0,1
6,2018,24990,10981.0,145,45.6,1,0,0,1,0,0,1,0,1
1,2016,15000,41047.0,30,65.7,5,0,1,0,1,0,0,0,1
5,2017,18990,5183.0,145,54.3,1,1,0,0,0,0,1,0,1
5,2019,22000,4647.0,145,47.9,3,0,1,0,1,0,0,0,1
3,2014,13200,83872.0,125,58.9,5,1,0,0,1,0,0,0,1
0,2017,14000,26716.0,30,55.4,1,0,1,0,0,0,1,0,1
6,2017,16000,36943.0,150,51.4,1,0,1,0,0,0,1,0,1
5,2018,20498,10005.0,145,50.4,1,0,1,0,0,0,1,0,1
2,2019,25826,8981.0,145,44.8,5,0,0,1,1,0,0,0,1
4,2015,15900,46000.0,20,67.3,5,0,0,1,1,0,0,0,1
6,2016,14998,74381.0,145,52.3,5,0,1,0,1,0,0,0,1
2,2016,15000,31670.0,0,72.4,5,1,0,0,1,0,0,0,1
1,2017,18900,27317.0,150,56.5,2,0,0,1,0,0,1,0,1
2,2017,20990,24911.0,150,42.8,5,0,0,1,0,0,1,0,1
2,2013,8295,86999.0,125,57.6,5,0,0,1,1,0,0,0,1
4,2017,19900,43113.0,145,56.5,5,0,0,1,1,0,0,0,1
0,2015,15995,19523.0,205,40.4,5,0,1,0,0,0,1,0,1
0,2017,11000,34311.0,30,57.6,1,0,1,0,0,0,1,0,1
1,2016,12400,36149.0,0,74.3,3,0,1,0,1,0,0,0,1
5,2019,23995,5859.0,145,47.9,3,1,0,0,1,0,0,0,1
1,2019,21900,6012.0,145,51.4,3,0,1,0,1,0,0,0,1
2,2016,16400,41333.0,30,65.7,5,0,0,1,1,0,0,0,1
3,2016,16491,60920.0,165,53.3,5,0,1,0,1,0,0,0,1
1,2017,16000,11032.0,150,55.4,2,0,1,0,0,0,1,0,1
2,2019,24000,7446.0,145,38.7,5,1,0,0,0,0,1,0,1
0,2017,13500,13000.0,150,67.3,0,0,1,0,0,0,1,0,1
1,2016,16950,26000.0,125,61.4,5,1,0,0,1,0,0,0,1
2,2018,17798,10730.0,145,51.4,1,0,0,1,0,0,1,0,1
2,2015,15000,44523.0,160,50.4,5,0,0,1,1,0,0,0,1
7,2018,28995,7266.0,145,40.9,5,1,0,0,0,0,1,0,1
0,2020,24950,2888.0,150,44.8,2,0,0,1,0,0,1,0,1
0,2019,23495,1041.0,145,45.6,2,0,1,0,0,0,1,0,1
1,2019,18400,1809.0,145,49.6,3,0,1,0,1,0,0,0,1
0,2019,21500,5041.0,145,44.8,2,0,0,1,0,0,1,0,1
6,2020,34750,2500.0,145,31.4,5,0,0,1,0,0,1,0,1
6,2014,12792,42846.0,200,47.9,5,0,0,1,1,0,0,0,1
7,2020,50000,0.0,150,34.5,6,1,0,0,1,0,0,1,0
2,2019,32485,0.0,145,50.4,5,1,0,0,1,0,0,1,0
1,2019,21450,5793.0,145,52.3,3,1,0,0,1,0,0,0,1
3,2016,14999,46107.0,200,40.9,5,0,1,0,0,0,1,0,1
2,2019,20500,6026.0,145,39.2,5,0,1,0,0,0,1,0,1
3,2019,27761,4000.0,145,51.4,5,1,0,0,1,0,0,0,1
2,2019,26990,2250.0,145,50.4,5,1,0,0,1,0,0,0,1
5,2017,17790,23000.0,150,52.3,1,0,1,0,0,0,1,0,1
5,2017,19950,18315.0,145,50.4,1,0,1,0,0,0,1,0,1
2,2018,18750,14000.0,145,51.4,1,0,1,0,0,0,1,0,1
7,2019,33990,6000.0,145,38.2,5,1,0,0,1,0,0,0,1
0,2016,12490,39463.0,0,76.3,3,0,1,0,1,0,0,0,1
5,2019,27490,6648.0,145,40.9,2,1,0,0,0,0,1,0,1
1,2017,17498,20359.0,30,60.1,1,0,1,0,0,0,1,0,1
3,2019,33990,7000.0,145,39.2,5,0,0,1,0,0,1,0,1
2,2017,24895,30085.0,145,38.7,6,1,0,0,0,0,1,0,1
3,2016,21490,11998.0,160,51.4,5,1,0,0,1,0,0,0,1
1,2019,21690,8852.0,150,42.2,2,0,0,1,0,0,1,0,1
1,2019,32490,0.0,150,33.2,5,0,0,1,0,0,1,1,0
1,2015,8999,83764.0,20,68.9,5,0,1,0,1,0,0,0,1
7,2019,32900,11636.0,150,38.2,5,1,0,0,1,0,0,0,1
6,2019,34991,4613.0,145,45.6,5,0,0,1,1,0,0,0,1
1,2017,19300,19471.0,145,55.4,2,0,1,0,0,0,1,0,1
7,2015,19998,32424.0,200,47.1,5,0,0,1,1,0,0,0,1
0,2017,13999,12290.0,30,55.4,1,0,1,0,0,0,1,0,1
2,2017,17490,12823.0,145,52.3,1,0,1,0,0,0,1,0,1
3,2019,28500,2607.0,145,39.8,5,1,0,0,0,0,1,0,1
0,2019,23995,3232.0,145,50.4,0,0,1,0,0,0,1,0,1
3,2019,27995,8000.0,145,48.7,5,1,0,0,1,0,0,0,1
7,2019,33094,5291.0,145,38.2,5,0,0,1,1,0,0,0,1
6,2020,30210,1401.0,145,48.7,5,0,0,1,1,0,0,0,1
6,2017,16100,18001.0,145,62.8,5,0,1,0,1,0,0,0,1
1,2019,30950,6207.0,145,34.5,5,0,0,1,0,0,1,0,1
3,2015,11795,90430.0,145,55.4,5,0,1,0,1,0,0,0,1
1,2017,13399,16850.0,0,74.3,3,0,1,0,1,0,0,0,1
0,2019,19990,2348.0,145,50.4,0,0,1,0,0,0,1,0,1
1,2019,22900,2455.0,150,52.3,3,0,1,0,1,0,0,0,1
7,2018,33172,9427.0,145,40.4,5,0,0,1,0,0,1,0,1
1,2015,8990,49000.0,0,83.1,3,0,1,0,1,0,0,0,1
2,2019,27990,2500.0,145,45.6,5,1,0,0,1,0,0,0,1
7,2014,18998,47648.0,260,35.8,5,0,0,1,0,0,1,0,1
1,2015,19875,35000.0,205,40.4,5,0,1,0,0,0,1,0,1
1,2016,17990,48200.0,30,56.5,1,0,0,1,0,0,1,0,1
0,2016,11995,17454.0,0,67.3,0,0,1,0,0,0,1,0,1
4,2016,13699,44652.0,20,67.3,5,1,0,0,1,0,0,0,1
2,2019,26000,0.0,145,47.9,5,1,0,0,1,0,0,1,0
7,2019,47990,5209.0,145,34.5,6,0,0,1,1,0,0,0,1
0,2016,9995,35076.0,0,76.3,3,0,1,0,1,0,0,0,1
4,2016,16990,35421.0,30,64.2,5,0,1,0,1,0,0,0,1
0,2019,19685,0.0,145,49.6,0,0,1,0,0,0,1,1,0
6,2019,30790,6521.0,145,31.7,5,0,0,1,0,0,1,0,1
7,2011,11795,66229.0,200,42.1,5,0,1,0,1,0,0,0,1
5,2017,17188,9249.0,30,64.2,3,0,1,0,1,0,0,0,1
5,2017,19950,20559.0,145,50.4,1,0,1,0,0,0,1,0,1
3,2017,21100,32771.0,145,70.6,5,1,0,0,1,0,0,0,1
2,2017,13985,84222.0,20,68.9,5,0,0,1,1,0,0,0,1
6,2018,26000,20000.0,150,40.4,5,0,0,1,0,0,1,0,1
1,2016,16750,41656.0,30,61.4,5,1,0,0,1,0,0,0,1
1,2017,13298,68468.0,20,65.7,5,0,1,0,1,0,0,0,1
3,2019,30000,0.0,145,47.1,5,1,0,0,1,0,0,1,0
1,2015,15498,20346.0,30,57.6,1,0,1,0,0,0,1,0,1
7,2017,33995,50000.0,145,34.0,6,0,0,1,0,0,1,0,1
6,2014,14500,35423.0,200,47.9,5,0,0,1,1,0,0,0,1
1,2017,14970,44151.0,20,65.7,5,0,1,0,1,0,0,0,1
5,2019,24000,5200.0,145,43.5,0,0,1,0,0,0,1,0,1
0,2017,12360,8773.0,0,67.3,0,0,1,0,0,0,1,0,1
4,2019,29000,6000.0,145,50.4,5,0,0,1,1,0,0,0,1
7,2019,32970,7203.0,150,55.4,5,0,0,1,1,0,0,0,1
6,2017,19465,26856.0,145,55.4,5,0,0,1,1,0,0,0,1
0,2017,14690,18190.0,30,58.9,1,0,1,0,0,0,1,0,1
7,2016,23142,27041.0,200,47.1,5,0,0,1,1,0,0,0,1
1,2019,24991,2621.0,145,50.4,5,0,0,1,1,0,0,0,1
2,2018,18750,16001.0,145,52.3,1,0,1,0,0,0,1,0,1
1,2019,23950,9527.0,150,42.2,2,1,0,0,0,0,1,0,1
6,2018,24702,6546.0,145,60.1,5,0,1,0,1,0,0,0,1
1,2019,31995,6500.0,145,36.7,5,0,0,1,0,0,1,0,1
1,2016,12490,44541.0,30,56.5,1,0,0,1,0,0,1,0,1
6,2019,24995,5662.0,145,42.8,5,0,1,0,1,0,0,0,1
7,2020,36888,3000.0,145,38.2,5,1,0,0,1,0,0,0,1
6,2020,33990,1500.0,145,47.1,5,1,0,0,1,0,0,0,1
1,2019,22792,4962.0,150,51.4,3,0,1,0,1,0,0,0,1
1,2019,19850,0.0,145,52.3,3,0,1,0,1,0,0,1,0
3,2019,28950,2866.0,145,39.8,5,0,0,1,0,0,1,0,1
6,2020,33491,4444.0,145,39.2,2,0,0,1,0,0,1,0,1
1,2017,19995,17800.0,150,54.3,2,0,1,0,0,0,1,0,1
1,2019,31000,0.0,150,34.9,5,1,0,0,0,0,1,1,0
1,2018,18998,9118.0,145,58.9,1,0,1,0,0,0,1,0,1
5,2019,25000,0.0,145,49.6,3,0,1,0,1,0,0,1,0
3,2017,20999,11587.0,145,67.3,5,0,1,0,1,0,0,0,1
2,2017,21000,28870.0,150,53.3,6,0,0,1,1,0,0,0,1
5,2019,20990,0.0,145,49.6,3,0,1,0,1,0,0,1,0
1,2015,14499,22364.0,30,58.9,1,0,1,0,0,0,1,0,1
0,2019,21000,4849.0,145,47.1,0,1,0,0,0,0,1,0,1
4,2019,45485,3241.0,145,39.2,6,1,0,0,1,0,0,0,1
7,2019,33900,6318.0,145,38.2,5,1,0,0,1,0,0,0,1
6,2016,18502,22406.0,145,52.3,5,0,1,0,1,0,0,0,1
3,2017,19499,28015.0,145,64.2,5,0,1,0,1,0,0,0,1
0,2017,14750,24500.0,145,55.4,1,0,1,0,0,0,1,0,1
6,2016,14498,74392.0,145,47.9,1,0,0,1,0,0,1,0,1
0,2017,14000,20871.0,150,56.5,1,0,1,0,0,0,1,0,1
2,2016,15940,36000.0,20,67.3,5,1,0,0,1,0,0,0,1
3,2018,23950,27601.0,145,48.7,5,0,1,0,0,0,1,0,1
1,2020,21600,1222.0,145,56.5,5,0,1,0,1,0,0,0,1
3,2019,26250,7601.0,145,37.7,5,0,1,0,0,0,1,0,1
5,2017,18490,47200.0,145,54.3,1,0,0,1,0,0,1,0,1
0,2013,8995,68000.0,0,74.3,3,0,1,0,1,0,0,0,1
7,2016,17585,77432.0,200,47.1,5,0,0,1,1,0,0,0,1
5,2017,18490,59900.0,125,52.3,1,0,0,1,0,0,1,0,1
3,2016,19890,30385.0,160,52.3,5,0,0,1,1,0,0,0,1
2,2012,7990,88000.0,30,62.8,5,0,1,0,1,0,0,0,1
6,2016,19000,15110.0,145,47.9,1,0,0,1,0,0,1,0,1
1,2016,13999,17363.0,20,60.1,1,0,1,0,0,0,1,0,1
5,2019,21950,3193.0,145,49.6,3,0,1,0,1,0,0,0,1
3,2016,19990,17700.0,165,53.3,5,0,1,0,1,0,0,0,1
4,2016,18500,34110.0,30,61.4,5,0,1,0,1,0,0,0,1
0,2012,7714,43133.0,0,74.3,3,0,1,0,1,0,0,0,1
7,2020,37000,0.0,145,38.2,5,0,0,1,1,0,0,1,0
5,2017,20490,4653.0,145,50.4,1,0,1,0,0,0,1,0,1
6,2019,28730,7732.0,145,32.5,5,1,0,0,0,0,1,0,1
4,2016,15600,49462.0,30,61.4,5,1,0,0,1,0,0,0,1
2,2017,16998,6896.0,145,52.3,1,0,1,0,0,0,1,0,1
1,2016,15499,11318.0,30,55.4,1,0,1,0,0,0,1,0,1
2,2019,46490,5000.0,145,39.8,6,1,0,0,1,0,0,0,1
7,2019,33490,6000.0,145,38.2,5,1,0,0,1,0,0,0,1
0,2020,20990,3265.0,145,47.9,0,0,1,0,0,0,1,0,1
1,2015,12881,34188.0,30,55.4,1,0,1,0,0,0,1,0,1
6,2019,37201,3362.0,145,30.7,5,0,0,1,0,0,1,0,1
6,2020,29995,1014.0,145,40.9,2,0,1,0,0,0,1,0,1
7,2019,35490,5000.0,145,38.2,5,0,0,1,1,0,0,0,1
2,2019,27850,0.0,145,54.3,5,0,0,1,1,0,0,1,0
0,2017,12500,20865.0,0,67.3,0,0,1,0,0,0,1,0,1
4,2018,22750,25448.0,145,56.5,5,1,0,0,1,0,0,0,1
5,2019,23439,0.0,145,43.5,2,0,1,0,0,0,1,1,0
1,2016,10495,59800.0,0,74.3,3,0,1,0,1,0,0,0,1
6,2019,27991,8683.0,150,47.1,5,0,0,1,1,0,0,0,1
2,2019,23350,6936.0,145,39.2,5,0,1,0,0,0,1,0,1
6,2018,23650,19000.0,145,45.6,1,0,0,1,0,0,1,0,1
7,2017,28062,21876.0,150,55.4,5,0,0,1,1,0,0,0,1
1,2017,17450,26931.0,30,56.5,1,0,0,1,0,0,1,0,1
2,2016,14995,30578.0,0,74.3,5,0,1,0,1,0,0,0,1
2,2017,16380,38331.0,20,68.9,5,0,1,0,1,0,0,0,1
6,2020,33444,1904.0,145,31.4,5,0,0,1,0,0,1,0,1
2,2020,43950,6685.0,145,39.2,6,1,0,0,1,0,0,0,1
3,2019,25950,8130.0,145,67.3,5,0,0,1,1,0,0,0,1
0,2016,11498,24952.0,30,55.4,1,0,1,0,0,0,1,0,1
1,2017,20990,31376.0,125,57.7,5,1,0,0,1,0,0,0,1
6,2018,27400,13768.0,145,40.4,5,0,0,1,0,0,1,0,1
2,2019,25950,9097.0,145,45.6,5,0,0,1,1,0,0,0,1
7,2018,43990,17000.0,145,34.0,6,0,0,1,0,0,1,0,1
2,2020,31498,0.0,145,39.2,5,0,1,0,0,0,1,1,0
7,2019,31100,5401.0,145,39.2,5,0,0,1,1,0,0,0,1
4,2016,16600,32808.0,30,61.4,5,0,1,0,1,0,0,0,1
7,2017,36230,17503.0,145,34.0,6,0,0,1,0,0,1,0,1
6,2015,14498,55259.0,125,60.1,5,0,1,0,1,0,0,0,1
1,2015,6990,84000.0,20,68.9,5,0,1,0,1,0,0,0,1
5,2020,26000,0.0,145,46.3,5,0,0,1,1,0,0,1,0
1,2019,22061,2392.0,145,51.4,3,0,1,0,1,0,0,0,1
2,2020,44000,7500.0,145,39.2,6,1,0,0,1,0,0,0,1
6,2020,32500,3999.0,145,31.4,5,0,0,1,0,0,1,0,1
4,2019,30950,9330.0,145,47.9,5,0,0,1,1,0,0,0,1
5,2019,21691,5998.0,145,47.9,3,0,1,0,1,0,0,0,1
6,2017,17991,18909.0,150,51.4,1,0,1,0,0,0,1,0,1
1,2014,7898,88130.0,30,64.2,5,0,0,1,1,0,0,0,1
3,2020,27990,1432.0,145,39.8,5,0,0,1,0,0,1,0,1
3,2016,18299,26498.0,145,56.5,5,1,0,0,1,0,0,0,1
0,2016,10600,15567.0,0,76.3,3,0,1,0,1,0,0,0,1
6,2016,17000,44915.0,145,52.3,5,0,1,0,1,0,0,0,1
6,2018,18900,8560.0,145,51.4,1,0,1,0,0,0,1,0,1
1,2017,13999,11836.0,20,60.1,0,0,1,0,0,0,1,0,1
3,2019,28000,5394.0,145,39.8,5,0,0,1,0,0,1,0,1
1,2016,17400,22740.0,30,57.6,1,0,1,0,0,0,1,0,1
4,2019,36000,5000.0,145,34.9,5,0,0,1,0,0,1,0,1
0,2013,6575,75000.0,0,74.3,3,0,1,0,1,0,0,0,1
4,2018,25250,25800.0,145,58.9,5,0,0,1,1,0,0,0,1
7,2013,15998,43309.0,200,47.1,5,0,0,1,1,0,0,0,1
4,2016,15750,43438.0,30,61.4,5,0,1,0,1,0,0,0,1
1,2016,14999,31254.0,30,58.9,1,0,1,0,0,0,1,0,1
5,2019,31490,2100.0,145,31.4,5,0,0,1,0,0,1,0,1
3,2018,22500,23251.0,145,64.2,5,0,1,0,1,0,0,0,1
6,2016,16450,31000.0,30,60.1,5,0,1,0,1,0,0,0,1
1,2018,19698,16354.0,145,56.5,2,0,0,1,0,0,1,0,1
5,2017,22750,33297.0,145,58.9,5,1,0,0,1,0,0,0,1
4,2018,28498,8602.0,145,50.4,5,0,0,1,1,0,0,0,1
3,2019,33500,6000.0,145,39.2,5,1,0,0,0,0,1,0,1
3,2017,27995,30475.0,150,36.7,6,0,0,1,0,0,1,0,1
3,2019,26500,3797.0,145,50.4,5,1,0,0,1,0,0,0,1
5,2019,26950,1147.0,150,40.9,2,0,0,1,0,0,1,0,1
3,2020,28990,2640.0,145,37.7,5,0,0,1,0,0,1,0,1
0,2017,13500,10959.0,145,67.3,0,0,1,0,0,0,1,0,1
7,2019,35498,0.0,145,32.1,5,0,0,1,0,0,1,1,0
6,2014,15698,26728.0,160,50.4,5,0,1,0,1,0,0,0,1
1,2020,20995,5000.0,145,54.3,3,0,1,0,1,0,0,0,1
6,2018,25490,9300.0,150,45.6,1,0,0,1,0,0,1,0,1
6,2015,16200,30075.0,160,51.4,5,1,0,0,1,0,0,0,1
6,2017,22988,14950.0,150,42.2,5,0,0,1,0,0,1,0,1
2,2018,23950,19288.0,145,61.4,5,0,0,1,1,0,0,0,1
5,2019,20700,15190.0,145,46.3,3,1,0,0,1,0,0,0,1
6,2018,22450,5230.0,145,49.6,1,0,1,0,0,0,1,0,1
4,2019,43995,7500.0,145,37.7,6,1,0,0,1,0,0,0,1
2,2017,16000,30233.0,145,72.4,5,0,1,0,1,0,0,0,1
1,2017,21602,28498.0,145,48.7,5,0,0,1,0,0,1,0,1
3,2018,23998,14078.0,145,45.6,5,0,0,1,0,0,1,0,1
6,2015,17000,43740.0,145,47.9,1,0,0,1,0,0,1,0,1
6,2017,20000,19760.0,150,47.9,1,1,0,0,0,0,1,0,1
2,2018,21991,12956.0,145,53.3,1,0,1,0,0,0,1,0,1
0,2016,11800,56603.0,30,58.9,1,0,1,0,0,0,1,0,1
1,2018,16950,28950.0,145,60.1,0,0,1,0,0,0,1,0,1
1,2016,10500,74924.0,30,67.3,5,0,1,0,1,0,0,0,1
5,2017,19000,7200.0,145,54.3,1,1,0,0,0,0,1,0,1
0,2015,9790,40383.0,30,57.6,1,0,1,0,0,0,1,0,1
2,2017,16150,26970.0,145,52.3,1,0,1,0,0,0,1,0,1
3,2019,36200,12099.0,145,39.2,5,1,0,0,0,0,1,0,1
0,2015,11250,52539.0,30,55.4,1,0,1,0,0,0,1,0,1
5,2019,27000,7481.0,145,46.3,5,0,0,1,1,0,0,0,1
3,2019,36500,0.0,145,37.2,5,1,0,0,0,0,1,1,0
6,2017,17000,53000.0,145,53.3,5,0,0,1,1,0,0,0,1
3,2020,32981,2998.0,145,47.1,5,0,0,1,1,0,0,0,1
1,2019,22990,2091.0,145,50.4,5,0,0,1,1,0,0,0,1
5,2017,17940,30522.0,150,54.3,1,0,0,1,0,0,1,0,1
3,2016,18575,53893.0,160,50.4,5,0,0,1,1,0,0,0,1
0,2014,9495,48904.0,125,53.3,1,0,0,1,0,0,1,0,1
0,2017,12495,25747.0,0,67.3,0,0,1,0,0,0,1,0,1
6,2015,17100,30000.0,160,51.4,5,0,0,1,1,0,0,0,1
0,2019,22450,8078.0,145,47.1,0,0,0,1,0,0,1,0,1
1,2015,11211,26200.0,20,68.9,5,0,1,0,1,0,0,0,1
0,2016,13999,10104.0,30,57.6,1,1,0,0,0,0,1,0,1
0,2019,23290,5000.0,145,40.9,5,1,0,0,0,0,1,0,1
6,2015,15998,46784.0,145,52.3,5,0,1,0,1,0,0,0,1
7,2018,33990,13667.0,145,40.4,5,0,0,1,0,0,1,0,1
5,2019,23990,1707.0,145,49.6,3,0,1,0,1,0,0,0,1
1,2018,29990,21500.0,145,43.5,5,0,0,1,0,0,1,0,1
5,2017,21000,19422.0,150,57.7,5,0,0,1,1,0,0,0,1
2,2019,27989,2902.0,145,38.2,5,0,0,1,0,0,1,0,1
1,2017,18998,22295.0,30,56.5,1,0,0,1,0,0,1,0,1
4,2019,31000,5000.0,145,47.9,5,1,0,0,1,0,0,0,1
2,2019,27950,4840.0,145,44.8,5,0,0,1,1,0,0,0,1
1,2019,18490,0.0,145,51.4,3,0,1,0,1,0,0,1,0
1,2019,23900,5956.0,150,41.5,2,0,0,1,0,0,1,0,1
1,2017,17888,24000.0,145,49.6,5,0,1,0,0,0,1,0,1
1,2016,14257,14170.0,20,60.1,1,0,1,0,0,0,1,0,1
0,2020,21840,4000.0,150,44.8,2,0,0,1,0,0,1,0,1
1,2017,15450,10000.0,20,72.4,3,0,1,0,1,0,0,0,1
2,2019,27950,2777.0,145,40.9,5,1,0,0,0,0,1,0,1
5,2019,24950,3555.0,150,42.2,2,1,0,0,0,0,1,0,1
0,2015,10950,48299.0,30,57.6,1,0,1,0,0,0,1,0,1
6,2017,18000,21849.0,145,49.6,1,0,1,0,0,0,1,0,1
2,2016,14798,32879.0,0,74.3,5,0,1,0,1,0,0,0,1
3,2016,21995,15901.0,165,45.6,5,1,0,0,0,0,1,0,1
4,2019,43490,8567.0,150,36.2,6,0,0,1,1,0,0,0,1
0,2016,11990,28863.0,20,64.2,0,0,0,1,0,0,1,0,1
7,2016,18000,63117.0,200,47.9,5,0,1,0,1,0,0,0,1
0,2019,22900,5074.0,150,40.9,5,0,0,1,0,0,1,0,1
5,2017,20620,11340.0,145,50.4,1,0,1,0,0,0,1,0,1
6,2013,12490,64000.0,200,47.9,5,0,0,1,1,0,0,0,1
4,2014,17998,57525.0,235,44.8,6,0,0,1,1,0,0,0,1
7,2015,18498,48603.0,200,47.1,5,0,0,1,1,0,0,0,1
5,2018,18490,5652.0,150,47.1,0,0,1,0,0,0,1,0,1
7,2016,28995,42187.0,235,42.8,6,0,0,1,1,0,0,0,1
5,2020,26900,1545.0,145,42.2,2,0,0,1,0,0,1,0,1
6,2018,21000,25521.0,145,53.3,5,1,0,0,1,0,0,0,1
1,2013,10941,42345.0,30,58.9,1,0,1,0,0,0,1,0,1
3,2019,37295,3000.0,145,45.6,5,1,0,0,1,0,0,0,1
6,2017,20000,27285.0,145,47.9,1,1,0,0,0,0,1,0,1
5,2019,20760,10025.0,145,47.9,3,0,0,1,1,0,0,0,1
1,2015,11675,84778.0,30,65.7,5,0,1,0,1,0,0,0,1
1,2018,15840,22710.0,145,68.9,3,0,1,0,1,0,0,0,1
5,2017,19989,23021.0,150,52.3,1,0,0,1,0,0,1,0,1
5,2020,34251,4433.0,150,32.5,5,0,0,1,0,0,1,0,1
2,2016,14500,21069.0,150,51.4,1,0,1,0,0,0,1,0,1
7,2019,32500,2833.0,145,38.2,5,1,0,0,1,0,0,0,1
3,2017,19498,27049.0,145,67.3,5,0,0,1,1,0,0,0,1
5,2017,19995,18355.0,145,68.9,3,0,0,1,1,0,0,0,1
4,2019,33997,9400.0,145,52.3,6,1,0,0,1,0,0,0,1
2,2019,25000,5000.0,145,38.7,5,0,0,1,0,0,1,0,1
0,2017,14995,20966.0,150,58.9,1,0,1,0,0,0,1,0,1
0,2016,9980,30394.0,0,67.3,0,0,1,0,0,0,1,0,1
0,2016,14245,21516.0,30,58.9,1,0,1,0,0,0,1,0,1
4,2019,30985,4445.0,145,47.9,5,1,0,0,1,0,0,0,1
2,2017,18495,41112.0,145,62.8,5,1,0,0,1,0,0,0,1
6,2017,25672,19241.0,145,40.4,5,0,0,1,0,0,1,0,1
6,2017,17990,30949.0,30,61.4,5,0,1,0,1,0,0,0,1
1,2015,9839,37402.0,20,68.9,5,0,1,0,1,0,0,0,1
6,2016,15499,52521.0,145,54.3,5,1,0,0,1,0,0,0,1
7,2015,17995,59120.0,200,47.1,5,0,0,1,1,0,0,0,1
2,2019,25500,0.0,145,49.6,5,1,0,0,1,0,0,1,0
3,2019,37020,20091.0,145,38.7,5,1,0,0,0,0,1,0,1
0,2019,19000,3979.0,145,51.4,0,0,1,0,0,0,1,0,1
6,2016,17491,45128.0,160,50.4,5,0,0,1,1,0,0,0,1
1,2020,30777,3925.0,145,44.1,2,0,0,1,0,0,1,0,1
3,2017,21991,15751.0,145,65.7,5,0,0,1,1,0,0,0,1
7,2016,22995,19273.0,200,47.1,5,0,0,1,1,0,0,0,1
7,2019,32895,0.0,145,39.2,5,1,0,0,1,0,0,1,0
2,2018,18998,20298.0,145,51.4,1,0,1,0,0,0,1,0,1
4,2019,32500,11698.0,150,39.8,6,0,0,1,1,0,0,0,1
